date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,27.95,27.95,26.16,26.05,8184.75,-1.93,-6.87,28.046,28.564,28.779,5852.51,5356.76,4681.87,1.95
2017-11-16,28.68,28.68,28.13,27.96,3572.5,-0.08,-0.28,28.63,28.832,28.921,5645.44,4819.58,4521.07,0.85
2017-11-15,28.79,28.8,28.25,28.18,5489.1,-0.48,-1.67,28.794,28.892,28.948,6026.64,4844.53,4811.51,1.31
2017-11-14,29.09,29.09,28.67,28.61,5935.9,-0.36,-1.24,28.95,28.971,29.024,5946.86,4723.59,4886.5,1.41
2017-11-13,29.1,29.19,29.02,28.88,6080.3,-0.05,-0.17,29.044,28.988,29.126,5404.97,4441.08,4725.48,1.45
2017-11-10,28.6,29.21,29.08,28.5,7149.4,0.12,0.41,29.082,28.923,29.206,4861.01,4455.24,4872.34,1.7
2017-11-09,29.06,29.06,28.95,28.69,5478.5,-0.08,-0.28,29.034,28.938,29.337,3993.73,4113.86,4850.88,1.31
2017-11-08,29.02,29.25,29.03,28.92,5090.2,-0.11,-0.38,28.99,28.989,29.473,3662.43,3936.18,5124.44,1.21
2017-11-07,29.21,29.38,29.14,28.82,3226.45,-0.07,-0.24,28.992,29.021,29.639,3500.31,3895.54,5376.73,0.77
2017-11-06,29.13,29.29,29.21,28.71,3360.48,0.37,1.28,28.932,28.999,29.823,3477.18,3982.39,6045.64,0.8
2017-11-03,28.86,29.18,28.84,28.68,2813.02,0.11,0.38,28.764,28.993,29.94,4049.47,4006.98,6134.74,0.67
2017-11-02,29.07,29.11,28.73,28.61,3822.0,-0.31,-1.07,28.842,29.009,30.067,4233.98,4222.55,6285.59,0.91
2017-11-01,28.83,29.05,29.04,28.7,4279.6,0.2,0.69,28.988,29.003,30.179,4209.93,4778.48,6485.09,1.02
2017-10-31,28.37,28.9,28.84,28.25,3110.82,0.47,1.66,29.05,29.076,30.311,4290.77,5049.41,6776.07,0.74
2017-10-30,28.86,29.54,28.37,28.04,6221.9,-0.86,-2.94,29.066,29.263,30.423,4487.6,5009.89,7443.91,1.48
2017-10-27,29.48,29.66,29.23,29.12,3735.59,-0.23,-0.78,29.222,29.489,30.621,3964.49,5289.44,7867.04,0.89
2017-10-26,29.2,29.48,29.46,29.2,3701.76,0.11,0.38,29.176,29.736,30.819,4211.12,5587.91,9199.52,0.88
2017-10-25,28.91,29.44,29.35,28.73,4683.77,0.43,1.49,29.018,29.957,30.937,5347.04,6312.71,9904.55,1.12
2017-10-24,29.2,29.23,28.92,28.83,4094.96,-0.23,-0.79,29.102,30.256,31.073,5808.05,6857.92,10608.3,0.98
2017-10-23,29.3,29.3,29.15,28.95,3606.38,0.15,0.52,29.46,30.647,31.185,5532.19,8108.89,10626.44,0.86
2017-10-20,28.64,29.08,29.0,28.5,4968.72,0.33,1.15,29.756,30.886,31.281,6614.38,8262.49,10685.88,1.18
2017-10-19,29.84,29.84,28.67,28.06,9381.35,-1.1,-3.69,30.296,31.124,31.368,6964.69,8348.64,10619.11,2.24
2017-10-18,30.71,31.27,29.77,29.7,6988.85,-0.94,-3.06,30.896,31.355,31.477,7278.37,8191.7,10484.5,1.67
2017-10-17,30.5,30.94,30.71,30.38,2715.64,0.08,0.26,31.41,31.545,31.557,7907.79,8502.73,10411.25,0.96
2017-10-16,31.68,31.74,30.63,30.5,9017.33,-1.07,-3.38,31.834,31.583,31.582,10685.59,9877.92,10770.85,3.18
2017-10-13,31.7,31.79,31.7,31.01,6720.3,0.03,0.1,32.016,31.753,31.655,9910.61,10444.65,10835.4,2.37
2017-10-12,31.85,31.89,31.67,31.01,10949.75,-0.67,-2.07,31.952,31.902,31.651,9732.58,12811.14,10819.21,3.86
2017-10-11,32.7,32.7,32.34,32.11,10135.93,-0.49,-1.49,31.814,31.916,31.638,9105.02,13496.39,10742.7,3.57
2017-10-10,31.71,33.05,32.83,31.37,16604.66,1.29,4.09,31.68,31.89,31.571,9097.67,14358.69,10481.5,5.86
2017-10-09,31.9,32.3,31.54,31.41,5142.4,0.16,0.51,31.332,31.722,31.498,9070.25,13143.98,9914.58,1.81
2017-09-29,31.29,31.41,31.38,31.0,5830.15,0.4,1.29,31.49,31.676,31.491,10978.69,13109.26,10082.27,2.06
2017-09-28,31.4,31.5,30.98,30.9,7811.95,-0.69,-2.18,31.852,31.611,31.473,15889.69,12889.58,10126.11,2.75
2017-09-27,31.11,31.8,31.67,30.5,10099.19,0.58,1.87,32.018,31.599,31.484,17887.77,12777.3,10112.82,3.56
2017-09-26,32.32,32.32,31.09,30.62,16467.57,-1.24,-3.83,32.1,31.569,31.431,19619.7,12319.78,9922.36,5.81
2017-09-25,32.98,32.98,32.33,32.21,14684.6,-0.86,-2.59,32.112,31.581,31.425,17217.71,11663.77,9544.08,5.18
2017-09-22,31.82,33.6,33.19,31.42,30385.16,1.38,4.34,31.862,31.557,31.358,15239.84,11226.16,9269.83,10.72
2017-09-21,32.18,32.76,31.81,31.56,17802.32,-0.27,-0.84,31.37,31.399,31.213,9889.47,8827.29,8032.21,6.28
2017-09-20,31.15,32.19,32.08,30.62,18758.85,0.93,2.99,31.18,31.359,31.107,7666.83,7989.01,7437.42,6.62
2017-09-19,31.08,31.2,31.15,30.91,4457.64,0.07,0.23,31.038,31.251,31.014,5019.85,6604.32,6710.86,1.57
2017-09-18,30.53,31.16,31.08,30.53,4795.21,0.35,1.14,31.05,31.273,30.968,6109.83,6685.18,6770.12,1.69
2017-09-15,30.9,31.19,30.73,30.5,3633.35,-0.13,-0.42,31.252,31.305,30.951,7212.47,7055.27,6860.37,1.28
2017-09-14,31.62,31.64,30.86,30.83,6689.1,-0.51,-1.63,31.428,31.335,30.922,7765.11,7362.63,7125.46,2.36
2017-09-13,31.1,31.45,31.37,30.8,5523.95,0.16,0.51,31.538,31.368,30.928,8311.19,7448.34,7599.55,1.95
2017-09-12,32.08,32.08,31.21,31.11,9907.55,-0.88,-2.74,31.464,31.292,30.952,8188.8,7524.94,8035.98,3.49
2017-09-11,31.85,32.1,32.09,31.63,10308.42,0.48,1.52,31.496,31.269,31.008,7260.52,7424.38,8540.2,3.64
2017-09-08,31.36,31.73,31.61,31.09,6396.54,0.2,0.64,31.358,31.159,30.935,6898.07,7313.5,8335.91,2.26
2017-09-07,30.99,31.97,31.41,30.93,9419.48,0.41,1.32,31.242,31.027,30.835,6960.14,7237.13,8258.02,3.32
2017-09-06,31.2,31.39,31.0,30.68,4912.0,-0.37,-1.18,31.198,30.854,30.749,6585.49,6885.82,8040.35,1.73
2017-09-05,31.47,31.66,31.37,31.1,5266.15,-0.03,-0.1,31.12,30.777,30.722,6861.07,6817.39,8017.24,1.86
2017-09-04,31.0,31.59,31.4,30.72,8496.18,0.37,1.19,31.042,30.663,30.703,7588.24,6855.07,8230.15,3.0
2017-09-01,31.14,31.33,31.03,30.81,6706.9,-0.16,-0.51,30.96,30.596,30.717,7728.93,6665.47,8463.81,2.37
