date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,57.6,58.3,53.53,53.08,28291.49,-4.04,-7.02,58.648,59.11,60.289,23305.01,24358.02,30777.37,9.66
2017-11-16,58.24,59.0,57.58,57.5,15228.09,-0.99,-1.69,60.248,59.507,60.472,25771.77,23832.12,30929.36,5.2
2017-11-15,60.57,60.98,58.57,58.1,22295.82,-2.24,-3.68,60.588,59.515,60.224,25739.35,27252.61,30611.19,7.61
2017-11-14,62.12,62.69,60.75,59.9,28084.02,-2.01,-3.2,60.698,59.95,59.892,26676.9,27949.42,29885.86,9.59
2017-11-13,61.94,63.25,62.81,61.3,22625.62,1.23,2.0,60.504,60.253,59.481,26137.21,27746.39,28996.94,7.73
2017-11-10,59.39,64.68,61.53,59.35,40625.31,2.28,3.85,59.572,60.166,58.926,25411.04,28303.28,28596.06,13.87
2017-11-09,58.75,59.58,59.28,58.31,15066.0,0.16,0.27,58.766,60.384,58.497,21892.47,27093.37,27554.27,5.15
2017-11-08,59.98,60.98,59.12,58.98,26983.55,-0.66,-1.1,58.442,60.768,58.237,28765.86,30233.96,27846.96,9.22
2017-11-07,58.2,59.98,59.78,57.72,25385.56,1.63,2.8,59.202,61.355,58.125,29221.93,33149.21,27602.71,8.67
2017-11-06,58.2,58.53,58.15,57.4,18994.78,0.65,1.13,60.002,61.417,57.901,29355.56,35057.73,26855.07,6.49
2017-11-03,57.03,58.59,57.5,57.0,23032.48,-0.16,-0.28,60.76,61.467,57.745,31195.53,37196.72,26579.33,7.87
2017-11-02,60.88,60.94,57.66,57.16,49432.92,-5.26,-8.36,62.002,61.436,57.569,32294.27,38026.6,26252.57,16.88
2017-11-01,63.5,65.33,62.92,62.01,29263.93,-0.86,-1.35,63.094,60.933,57.39,31702.07,33969.77,24787.52,9.99
2017-10-31,62.17,63.89,63.78,61.51,26053.71,1.84,2.97,63.508,59.833,56.869,37076.48,31822.31,23957.63,8.9
2017-10-30,62.8,63.6,61.94,60.87,28194.6,-1.77,-2.78,62.832,58.708,56.241,40759.9,30247.5,23546.65,9.63
2017-10-27,63.72,64.6,63.71,62.66,28526.17,0.59,0.94,62.174,57.685,55.748,43197.91,28888.83,22769.3,9.74
2017-10-26,63.78,67.08,63.12,62.82,46471.95,-1.87,-2.88,60.87,56.609,55.214,43758.93,28015.18,22437.77,15.87
2017-10-25,59.0,66.17,64.99,58.88,56135.96,4.59,7.6,58.772,55.706,54.776,36237.47,25459.95,21788.72,19.17
2017-10-24,58.67,61.68,60.4,57.0,44470.8,1.75,2.98,56.158,54.894,54.282,26568.14,22056.22,19873.76,15.19
2017-10-23,58.85,61.44,58.65,57.9,40384.69,1.46,2.55,54.584,54.386,54.021,19735.11,18652.41,18936.93,13.79
2017-10-20,52.11,57.68,57.19,52.11,31331.23,4.56,8.66,53.196,54.023,53.891,14579.75,15961.93,19032.45,10.7
2017-10-19,51.92,52.92,52.63,51.03,8864.68,0.71,1.37,52.348,53.701,53.654,12271.43,14478.54,18430.14,3.03
2017-10-18,52.45,53.3,51.92,51.52,7789.3,-0.61,-1.16,52.64,53.847,53.644,14682.42,15605.27,19498.07,2.66
2017-10-17,51.71,52.96,52.53,51.6,10305.63,0.82,1.59,53.63,53.905,53.726,17544.3,16092.94,20636.75,3.52
2017-10-16,52.9,53.35,51.71,51.17,14607.93,-1.24,-2.34,54.188,53.774,53.8,17569.71,16845.81,22899.83,4.99
2017-10-13,54.18,54.18,52.95,52.9,19789.59,-1.14,-2.11,54.85,53.81,53.848,17344.11,16649.77,24263.5,6.76
2017-10-12,56.43,56.44,54.09,53.05,20919.66,-2.28,-4.04,55.054,53.819,53.745,16685.65,16860.36,25040.89,7.14
2017-10-11,55.75,57.95,56.87,55.02,22098.7,1.55,2.8,55.054,53.845,53.581,16528.11,18117.5,25859.96,7.55
2017-10-10,55.0,55.4,55.32,54.48,10432.69,0.3,0.55,54.18,53.67,53.182,14641.58,17691.31,25835.38,3.56
2017-10-09,55.28,55.5,55.02,54.01,13479.91,1.05,1.95,53.36,53.655,52.91,16121.9,19221.44,26715.6,4.6
2017-09-29,54.01,55.2,53.97,53.45,16497.31,-0.12,-0.22,52.77,53.758,52.661,15955.42,22102.98,27333.56,5.63
2017-09-28,52.47,55.88,54.09,52.05,20131.94,1.59,3.03,52.584,53.607,52.461,17035.07,22381.73,28267.91,6.88
2017-09-27,50.89,52.88,52.5,50.77,12666.07,1.28,2.5,52.636,53.441,52.257,19706.89,23390.88,29730.88,4.33
2017-09-26,52.08,53.1,51.22,49.79,17834.28,-0.85,-1.63,53.16,53.546,51.979,20741.03,25180.57,30286.15,6.09
2017-09-25,52.61,53.41,52.07,51.86,12647.51,-0.97,-1.83,53.95,53.826,51.803,22320.98,28953.85,32003.26,4.32
2017-09-22,53.31,53.93,53.04,52.12,21895.53,-1.31,-2.41,54.746,53.885,51.542,28250.53,31877.24,33293.81,7.48
2017-09-21,55.3,56.5,54.35,53.0,33491.05,-0.77,-1.4,54.63,53.67,51.108,27728.4,33221.43,33065.89,11.44
2017-09-20,54.65,55.85,55.12,54.18,17836.79,-0.05,-0.09,54.246,53.316,50.578,27074.87,33602.42,32370.74,6.09
2017-09-19,56.03,56.58,55.17,54.55,25734.02,-0.88,-1.57,53.932,52.693,50.068,29620.1,33979.46,32319.4,8.79
2017-09-18,52.33,56.25,56.05,52.02,42295.25,3.59,6.84,53.702,52.165,49.6,35586.71,34209.75,32526.33,14.45
2017-09-15,51.98,53.5,52.46,51.8,19284.91,0.03,0.06,53.024,51.563,49.054,35503.95,32564.14,31157.18,6.59
2017-09-14,53.08,54.98,52.43,51.76,30223.36,-1.12,-2.09,52.71,51.315,48.655,38714.45,34154.08,31245.05,10.32
2017-09-13,54.0,54.98,53.55,52.6,30562.95,-0.47,-0.87,52.386,51.073,48.317,40129.98,36070.89,30976.52,10.44
2017-09-12,52.6,55.0,54.02,51.71,55567.08,1.36,2.58,51.454,50.412,47.922,38338.82,35391.73,31488.74,18.98
2017-09-11,51.99,53.21,52.66,51.27,41881.45,1.77,3.48,50.628,49.779,47.44,32832.8,35052.68,29815.05,14.3
2017-09-08,50.3,52.25,50.89,50.17,35337.41,0.08,0.16,50.102,49.199,46.985,29624.33,34710.39,28430.23,12.07
2017-09-07,48.91,51.89,50.81,48.91,37301.01,1.92,3.93,49.92,48.545,46.572,29593.71,32910.35,27499.17,12.74
2017-09-06,49.39,49.57,48.89,48.4,21607.13,-1.0,-2.0,49.76,47.839,46.164,32011.8,31139.05,26531.81,7.38
2017-09-05,49.53,50.98,49.89,49.48,28036.98,-0.14,-0.28,49.37,47.442,45.89,32444.63,30659.34,26196.59,9.58
2017-09-04,49.35,50.55,50.03,48.75,25839.11,0.05,0.1,48.93,47.035,45.576,37272.57,30842.9,25892.88,8.82
2017-09-01,49.83,50.49,49.98,48.85,35184.3,-0.03,-0.06,48.296,46.544,45.288,39796.45,29750.23,25407.46,12.02
2017-08-31,46.63,51.63,50.01,46.63,49391.47,3.07,6.54,47.17,45.995,44.983,36226.99,28336.01,24759.11,16.87
2017-08-30,47.09,47.73,46.94,46.8,23771.31,-0.75,-1.57,45.918,45.56,44.703,30266.31,25882.15,23424.09,8.12
2017-08-29,47.0,48.77,47.69,46.88,52176.64,0.83,1.77,45.514,45.432,44.56,28874.05,27585.75,23419.56,17.82
2017-08-28,44.51,47.33,46.86,44.51,38458.52,2.51,5.66,45.14,45.1,44.421,24413.24,24577.41,22368.21,13.13
2017-08-25,43.25,44.55,44.35,43.25,17336.99,0.6,1.37,44.792,44.77,44.358,19704.0,22150.07,21854.72,5.92
2017-08-24,45.0,45.14,43.75,43.41,19588.09,-1.17,-2.6,44.82,44.598,44.477,20445.04,22087.99,22851.63,6.69
2017-08-23,45.3,45.58,44.92,44.55,16810.0,-0.9,-1.96,45.202,44.488,44.706,21497.98,21924.56,24269.34,5.74
2017-08-22,45.1,46.88,45.82,44.42,29872.61,0.7,1.55,45.35,44.337,44.815,26297.45,21733.85,25372.25,10.2
2017-08-21,44.84,45.6,45.12,44.2,14912.33,0.63,1.42,45.06,44.116,44.934,24741.58,20942.85,26633.72,5.09
2017-08-18,45.82,45.96,44.49,44.2,21042.18,-1.17,-2.56,44.748,44.031,45.021,24596.14,21064.7,28304.69,7.19
2017-08-17,45.3,46.5,45.66,44.77,24852.79,0.0,0.0,44.376,43.97,45.054,23730.93,21182.21,28894.19,8.49
2017-08-16,44.5,46.55,45.66,44.3,40807.33,1.29,2.91,43.774,43.845,45.018,22351.14,20966.03,29923.74,13.94
2017-08-15,43.51,44.44,44.37,43.38,22093.29,0.81,1.86,43.324,43.687,45.006,17170.25,19253.37,29696.75,7.55
2017-08-14,42.67,43.68,43.56,42.45,14185.1,0.93,2.18,43.172,43.742,45.027,17144.12,20159.01,30333.23,4.84
2017-08-11,42.28,43.6,42.63,41.81,16716.13,-0.02,-0.05,43.314,43.946,45.029,17533.26,21559.37,31921.23,5.71
2017-08-10,43.41,43.78,42.65,42.5,17953.86,-0.76,-1.75,43.564,44.356,45.204,18633.48,23615.27,32818.22,6.13
2017-08-09,43.34,43.99,43.41,43.18,14902.86,-0.2,-0.46,43.916,44.923,45.381,19580.92,26614.11,34670.57,5.09
2017-08-08,44.0,44.13,43.61,42.81,21962.65,-0.66,-1.49,44.05,45.293,45.613,21336.49,29010.65,36033.24,7.5
2017-08-07,43.95,45.09,44.27,43.95,16130.79,0.39,0.89,44.312,45.752,45.806,23173.91,32324.59,38058.72,5.51
2017-08-04,44.88,44.89,43.88,43.5,22217.25,-0.53,-1.19,44.578,46.01,46.231,25585.47,35544.68,40163.11,7.59
2017-08-03,44.5,45.24,44.41,44.11,22691.06,0.33,0.75,45.148,46.137,46.692,28597.07,36606.17,41747.45,7.75
2017-08-02,44.65,45.4,44.08,44.05,23680.7,-0.84,-1.87,45.93,46.19,47.133,33647.3,38881.45,44545.65,8.09
2017-08-01,45.48,45.94,44.92,44.16,31149.74,-0.68,-1.49,46.536,46.324,47.668,36684.8,40140.13,47781.7,10.64
