date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,24.63,24.68,22.28,22.28,25194.83,-2.47,-9.98,24.756,25.363,26.112,16917.6,15046.05,15623.43,5.05
2017-11-16,24.69,24.96,24.76,24.6,12202.0,0.07,0.28,25.542,25.686,26.33,14253.92,13480.37,15287.79,2.45
2017-11-15,25.59,25.59,24.7,24.59,18549.17,-1.0,-3.89,25.846,25.789,26.404,14245.72,13459.97,16480.94,3.72
2017-11-14,26.28,26.42,25.73,25.41,14645.0,-0.57,-2.17,26.106,25.968,26.564,13654.14,12830.05,17209.61,2.94
2017-11-13,26.0,26.55,26.31,26.0,13997.0,0.12,0.46,26.094,26.015,26.804,13394.7,12554.25,17165.83,2.81
2017-11-10,26.32,26.45,26.21,25.9,11876.44,-0.05,-0.19,25.97,25.982,27.022,13174.5,12866.68,18021.55,2.38
2017-11-09,26.0,26.39,26.28,25.8,12161.0,0.28,1.08,25.83,26.092,27.347,12706.81,13168.08,19256.81,2.44
2017-11-08,25.8,26.11,26.0,25.6,15591.28,0.33,1.29,25.732,26.256,27.636,12674.21,13133.88,19908.87,3.13
2017-11-07,25.6,25.96,25.67,25.45,13347.79,-0.02,-0.08,25.83,26.453,27.964,12005.96,13692.61,21120.77,2.68
2017-11-06,25.8,25.8,25.69,25.43,12896.0,0.18,0.71,25.936,26.686,28.236,11713.8,15408.89,22044.96,2.58
2017-11-03,25.78,25.95,25.51,25.19,9538.0,-0.28,-1.09,25.994,26.861,28.524,12558.86,16200.81,22316.78,1.91
2017-11-02,26.4,26.49,25.79,25.64,11998.0,-0.7,-2.64,26.354,26.973,28.815,13629.35,17095.21,23423.39,2.4
2017-11-01,26.11,26.58,26.49,26.1,12250.0,0.29,1.11,26.78,27.019,29.155,13593.55,19501.91,24245.0,2.46
2017-10-31,26.0,26.47,26.2,25.65,11886.99,0.22,0.85,27.076,27.16,29.468,15379.25,21589.18,25155.55,2.38
2017-10-30,27.31,27.45,25.98,25.55,17121.33,-1.33,-4.87,27.436,27.592,29.813,19103.99,21777.41,26615.5,3.43
2017-10-27,27.95,27.96,27.31,27.11,14890.45,-0.61,-2.19,27.728,28.061,30.2,19842.76,23176.43,28744.7,2.98
2017-10-26,27.9,28.1,27.92,27.71,11819.0,-0.05,-0.18,27.592,28.601,30.509,20561.07,25345.53,31416.67,2.37
2017-10-25,28.21,28.23,27.97,27.51,21178.5,-0.03,-0.11,27.258,29.016,30.712,25410.27,26683.85,32105.73,4.25
2017-10-24,26.74,28.32,28.0,26.18,30510.66,0.56,2.04,27.244,29.475,30.899,27799.1,28548.93,31960.16,6.12
2017-10-23,26.68,27.95,27.44,26.56,20815.21,0.81,3.04,27.748,29.786,31.048,24450.83,28681.04,31022.63,4.17
2017-10-20,26.42,26.78,26.63,26.22,18482.0,0.38,1.45,28.394,30.186,31.237,26510.09,28432.75,30651.87,6.51
2017-10-19,28.0,28.03,26.25,26.22,36065.0,-1.65,-5.91,29.61,30.656,31.445,30129.99,29751.57,30817.92,12.7
2017-10-18,30.02,30.44,27.9,27.6,33122.64,-2.62,-8.59,30.774,31.29,31.721,27957.42,28988.09,30197.02,11.67
2017-10-17,30.31,31.1,30.52,30.02,13769.3,-0.15,-0.49,31.706,31.776,31.934,29298.76,28721.92,30244.09,4.85
2017-10-16,32.58,32.58,30.67,30.08,31111.5,-2.04,-6.24,31.824,32.033,32.052,32911.24,31453.58,33045.91,10.96
2017-10-13,32.07,32.96,32.71,31.65,36581.5,0.64,2.0,31.978,32.338,32.103,30355.42,34312.97,34149.63,12.89
2017-10-12,32.3,32.56,32.07,31.5,25202.17,-0.49,-1.5,31.702,32.416,32.013,29373.16,37487.8,33927.21,8.88
2017-10-11,31.0,32.6,32.56,30.71,39829.32,1.45,4.66,31.806,32.408,31.918,30018.76,37527.61,34158.13,14.03
2017-10-10,31.31,31.4,31.11,30.01,31831.71,-0.33,-1.05,31.846,32.323,31.801,28145.08,35371.39,33640.69,11.21
2017-10-09,31.33,31.75,31.44,31.21,18332.41,0.11,0.35,32.242,32.31,31.772,29995.93,33364.22,33068.23,6.46
2017-09-29,32.49,32.87,31.33,31.25,31670.18,-1.26,-3.87,32.698,32.288,31.721,38270.51,32870.98,33677.4,11.16
2017-09-28,32.5,33.5,32.59,32.15,28430.18,-0.17,-0.52,33.13,32.233,31.711,45602.45,31884.26,34060.67,10.01
2017-09-27,32.41,32.91,32.76,32.01,30460.93,-0.33,-1.0,33.01,32.151,31.661,45036.46,31405.96,35620.42,10.73
2017-09-26,33.72,34.09,33.09,32.7,41085.93,-0.63,-1.87,32.8,32.092,31.546,42597.71,31766.26,37032.61,14.47
2017-09-25,33.2,34.49,33.72,32.61,59705.34,0.23,0.69,32.378,32.071,31.445,36732.51,34638.23,39832.76,21.03
2017-09-22,31.98,33.56,33.49,31.4,68329.85,1.5,4.69,31.878,31.868,31.209,27471.44,33986.3,39146.11,24.07
2017-09-21,31.85,32.04,31.99,30.89,25600.24,0.28,0.88,31.336,31.61,30.954,18166.07,30366.63,37741.41,9.02
2017-09-20,31.02,31.76,31.71,30.77,18267.18,0.73,2.36,31.292,31.427,30.724,17775.45,30788.66,37329.1,6.43
2017-09-19,31.73,31.75,30.98,30.82,11759.93,-0.24,-0.77,31.384,31.278,30.547,20934.82,31909.99,37598.91,4.14
2017-09-18,30.58,31.57,31.22,30.48,13400.0,0.44,1.43,31.764,31.234,30.382,32543.95,32772.24,38189.07,4.72
2017-09-15,31.53,31.78,30.78,30.65,21802.99,-0.99,-3.12,31.858,31.154,30.247,40501.15,34483.82,38783.31,7.68
2017-09-14,32.03,32.45,31.77,31.65,23647.17,-0.4,-1.24,31.884,31.188,30.118,42567.18,36237.08,39149.12,8.33
2017-09-13,32.33,32.38,32.17,31.5,34064.0,-0.71,-2.16,31.562,31.17,29.988,43801.87,39834.88,40637.66,12.0
2017-09-12,31.43,34.5,32.88,31.43,69805.61,1.19,3.75,31.172,31.0,29.766,42885.16,42298.96,40524.29,24.59
2017-09-11,32.5,33.33,31.69,31.41,53185.99,0.78,2.52,30.704,30.819,29.486,33000.52,45027.29,38325.73,18.73
2017-09-08,30.0,30.97,30.91,29.81,32133.14,0.75,2.49,30.45,30.549,29.258,28466.48,44305.93,36775.75,11.32
2017-09-07,30.11,31.06,30.16,30.07,29820.59,-0.06,-0.2,30.492,30.298,29.039,29906.98,45116.2,36651.52,10.5
2017-09-06,30.27,30.43,30.22,29.42,29480.45,-0.32,-1.05,30.778,30.021,28.881,35867.88,43869.54,37160.27,10.38
2017-09-05,30.24,30.69,30.54,30.18,20382.45,0.12,0.39,30.828,29.816,28.779,41712.76,43287.84,38707.04,7.18
2017-09-04,30.71,30.98,30.42,30.2,30515.76,-0.7,-2.25,30.934,29.53,28.689,57054.06,43605.89,42058.84,10.75
2017-09-01,31.8,31.91,31.12,30.77,39335.67,-0.47,-1.49,30.648,29.339,28.475,60145.39,43082.81,41292.48,13.86
2017-08-31,30.39,31.8,31.59,30.0,59625.09,1.12,3.68,30.104,29.047,28.192,60325.41,42061.16,40163.23,21.0
2017-08-30,30.28,30.66,30.47,29.63,58704.85,-0.6,-1.93,29.264,28.806,27.903,51871.19,41440.44,38354.91,20.68
2017-08-29,29.15,31.89,31.07,29.0,97088.91,2.08,7.17,28.804,28.532,27.643,44862.91,38749.63,36124.21,34.2
2017-08-28,28.5,29.39,28.99,28.5,45972.42,0.59,2.08,28.126,28.153,27.385,30157.73,31624.17,32277.93,16.19
2017-08-25,27.3,29.88,28.4,27.11,40235.79,1.01,3.69,28.03,27.967,27.223,26020.24,29245.57,30622.51,14.17
2017-08-24,28.01,28.17,27.39,27.28,17353.97,-0.78,-2.77,27.99,27.779,27.088,23796.92,28186.85,29617.17,6.11
2017-08-23,27.81,28.39,28.17,27.1,23663.45,0.49,1.77,28.348,27.741,27.042,31009.69,30451.0,30273.03,8.34
2017-08-22,28.41,28.45,27.68,27.42,23563.0,-0.83,-2.91,28.26,27.742,26.902,32636.35,34126.24,30047.35,8.3
2017-08-21,28.07,28.98,28.51,28.07,25284.97,0.31,1.1,28.18,27.848,26.826,33090.61,40511.79,30334.52,8.91
2017-08-18,28.95,28.95,28.2,28.05,29119.19,-0.98,-3.36,27.904,27.61,26.674,32470.9,39502.15,30082.78,10.26
2017-08-17,27.51,29.98,29.18,27.5,53417.83,1.45,5.23,27.568,27.337,26.522,32576.79,38265.29,29522.9,18.82
2017-08-16,27.28,27.96,27.73,27.0,31796.74,0.45,1.65,27.134,27.0,26.355,29892.32,35269.38,27758.86,11.2
2017-08-15,27.28,27.95,27.28,26.9,25834.32,0.15,0.55,27.224,26.754,26.27,35616.12,33498.8,27416.39,9.1
2017-08-14,26.7,27.43,27.13,26.66,22186.41,0.61,2.3,27.516,26.617,26.185,47932.98,32931.69,27548.4,7.81
2017-08-11,26.93,27.47,26.52,26.48,29648.63,-0.49,-1.81,27.316,26.478,26.123,46533.4,31999.45,27417.23,10.44
2017-08-10,27.8,27.92,27.01,26.47,39995.51,-1.17,-4.15,27.106,26.396,26.236,43953.79,31047.49,26618.55,14.09
2017-08-09,28.01,28.69,28.18,27.38,60415.75,-0.56,-1.95,26.866,26.342,26.331,40646.43,30095.05,25295.03,21.28
2017-08-08,27.36,28.74,28.74,27.03,87418.59,2.61,9.99,26.284,26.062,26.408,31381.48,25968.47,23411.97,30.79
2017-08-07,25.44,26.28,26.13,25.22,15188.54,0.66,2.59,25.718,25.804,26.441,17930.41,20157.25,20141.97,5.35
2017-08-04,25.71,25.85,25.47,25.33,16750.54,-0.34,-1.32,25.64,25.737,26.691,17465.5,20663.41,21005.61,5.9
2017-08-03,25.31,26.2,25.81,25.12,23458.73,0.54,2.14,25.686,25.707,27.052,18141.19,20780.51,21772.54,8.26
