date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,47.8,48.28,44.93,44.8,15242.11,-3.07,-6.4,49.054,50.139,49.634,24819.24,24365.07,26192.47,8.27
2017-11-16,49.28,49.49,47.95,46.83,20777.17,-1.88,-3.77,50.188,50.587,49.646,25175.58,25059.06,26589.44,11.27
2017-11-15,51.4,51.86,49.8,48.52,27878.17,-2.27,-4.36,50.826,50.896,49.539,24918.1,25464.94,27166.16,15.13
2017-11-14,50.5,53.88,52.03,50.07,44582.84,1.51,2.99,50.87,51.056,49.411,24902.15,25934.06,28178.57,24.19
2017-11-13,50.7,51.2,50.56,49.67,15615.93,-0.03,-0.06,50.85,50.907,49.261,21179.86,24785.72,27992.08,8.47
2017-11-10,50.52,51.18,50.6,50.03,17023.77,-0.46,-0.9,51.224,50.582,49.307,23910.89,25112.54,31310.37,9.24
2017-11-09,49.9,51.15,51.14,49.36,19489.8,1.12,2.24,50.986,50.422,49.136,24942.54,25495.03,31962.77,10.58
2017-11-08,51.59,52.95,50.02,49.97,27798.41,-1.91,-3.68,50.966,50.307,48.723,26011.78,27015.72,31752.48,15.08
2017-11-07,51.01,52.17,51.93,50.5,25971.41,-0.5,-0.95,51.242,50.191,48.393,26965.98,27658.3,30996.41,14.09
2017-11-06,49.8,52.72,52.43,49.32,29271.08,3.02,6.11,50.964,49.627,48.049,28391.58,27501.03,30324.99,15.88
2017-11-03,50.56,51.02,49.41,48.28,22181.99,-1.63,-3.19,49.94,49.128,47.613,26314.18,28019.88,29426.09,12.04
2017-11-02,51.37,51.37,51.04,49.69,24836.0,-0.36,-0.7,49.858,48.706,47.339,26047.53,28119.83,28825.12,13.48
2017-11-01,50.18,51.56,51.4,49.5,32569.41,0.86,1.7,49.648,48.181,46.994,28019.66,28867.38,28597.62,17.67
2017-10-31,47.31,51.5,50.54,47.01,33099.4,3.23,6.83,49.14,47.766,46.555,28350.62,30423.07,27478.79,17.96
2017-10-30,48.16,48.75,47.31,46.38,18884.12,-1.69,-3.45,48.29,47.614,46.124,26610.49,31198.43,26592.38,10.25
2017-10-27,49.49,50.78,49.0,48.72,20848.72,-0.99,-1.98,48.316,48.031,45.928,29725.57,37508.2,26795.68,11.31
2017-10-26,48.0,50.49,49.99,47.58,34696.67,1.13,2.31,47.554,47.849,45.6,30192.12,38430.5,26341.5,18.83
2017-10-25,46.5,49.1,48.86,46.11,34224.21,2.57,5.55,46.714,47.139,45.173,29715.09,36489.23,25079.66,18.57
2017-10-24,46.95,47.26,46.29,45.37,24398.73,-1.15,-2.42,46.392,46.594,44.832,32495.52,34334.51,23920.05,13.24
2017-10-23,45.24,48.7,47.44,44.87,34459.5,2.25,4.98,46.938,46.47,44.587,35786.38,33148.95,23434.16,18.7
2017-10-20,44.95,45.88,45.19,44.57,23181.5,-0.6,-1.31,47.746,46.097,44.304,45290.83,30832.3,22329.69,12.58
2017-10-19,47.56,47.56,45.79,44.9,32311.5,-1.46,-3.09,48.144,45.971,44.189,46668.87,29530.41,21859.0,17.53
2017-10-18,48.6,51.74,47.25,47.1,48126.36,-1.77,-3.61,47.564,45.806,44.029,43263.37,28327.86,20820.82,26.11
2017-10-17,48.14,49.88,49.02,46.47,40853.03,-2.46,-4.78,46.796,45.344,43.777,36173.5,24534.52,18869.38,22.17
2017-10-16,48.0,51.9,51.48,48.0,81981.76,4.3,9.11,46.002,44.633,43.42,30511.52,21986.32,18065.63,44.48
2017-10-13,42.52,47.18,47.18,42.5,30071.72,4.29,10.0,44.448,43.824,43.038,16373.76,16083.17,14486.21,16.32
2017-10-12,43.53,43.87,42.89,41.59,15284.0,-0.52,-1.2,43.798,43.35,42.851,12391.94,14252.49,13965.06,8.29
2017-10-11,45.5,45.5,43.41,43.3,12677.0,-1.64,-3.64,44.048,43.206,42.911,13392.34,13670.09,14828.16,6.88
2017-10-10,43.9,45.06,45.05,43.5,12543.1,1.34,3.07,43.892,43.07,43.039,12895.54,13505.59,15656.15,6.81
2017-10-09,44.76,44.76,43.71,43.51,11293.0,-0.22,-0.5,43.264,42.704,42.991,13461.12,13719.38,15973.88,6.13
2017-09-29,44.09,44.48,43.93,43.28,10162.61,-0.21,-0.48,43.2,42.51,43.079,15792.57,13827.08,17328.24,5.51
2017-09-28,42.55,44.3,44.14,42.29,20285.97,1.51,3.54,42.902,42.407,42.994,16113.04,14187.59,18169.46,11.01
2017-09-27,41.58,42.79,42.63,41.58,10193.0,0.72,1.72,42.364,42.252,42.887,13947.85,13313.79,18375.24,5.53
2017-09-26,43.1,43.26,41.91,41.03,15371.03,-1.48,-3.41,42.248,42.209,42.785,14115.65,13204.23,19300.14,8.34
2017-09-25,42.44,44.33,43.39,42.02,22950.22,0.95,2.24,42.144,42.206,42.764,13977.64,14144.93,20630.07,12.45
