date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,21.22,21.59,19.67,19.2,62360.33,-1.59,-7.48,22.256,23.263,24.459,54894.04,51172.26,55523.06,10.39
2017-11-16,22.01,22.23,21.25,21.22,44586.0,-0.9,-4.06,23.12,23.678,24.773,51367.04,51359.29,56320.58,7.43
2017-11-15,23.6,23.6,22.15,21.99,70537.88,-1.66,-6.97,23.762,24.051,24.96,51941.56,51983.84,58447.97,11.76
2017-11-14,24.3,24.46,23.8,23.7,45618.99,-0.6,-2.46,24.23,24.411,25.149,50222.98,49820.05,62843.97,7.6
2017-11-13,24.02,24.53,24.41,23.73,51367.0,0.41,1.71,24.298,24.559,25.388,50215.35,49342.35,63846.49,8.56
2017-11-10,24.49,24.5,23.99,23.9,44725.33,-0.46,-1.88,24.27,24.596,25.594,47450.47,52390.75,66019.84,7.45
2017-11-09,24.4,24.85,24.46,24.08,47458.61,-0.03,-0.12,24.236,24.873,25.842,51351.53,54599.23,68670.01,7.91
2017-11-08,24.01,24.85,24.49,23.76,61944.97,0.35,1.45,24.34,25.15,26.111,52026.11,59421.58,73443.56,10.32
2017-11-07,24.29,24.44,24.14,23.51,45580.83,-0.13,-0.54,24.592,25.303,26.427,49417.11,57640.77,80501.39,7.6
2017-11-06,23.85,24.32,24.27,23.73,37542.63,0.45,1.89,24.82,25.484,26.717,48469.35,58166.34,84570.84,6.26
2017-11-03,24.98,25.15,23.82,23.5,64230.63,-1.16,-4.64,24.922,25.655,26.984,57331.03,59873.86,88200.92,10.71
2017-11-02,25.7,25.75,24.98,24.9,50831.48,-0.77,-2.99,25.51,25.867,27.257,57846.92,61281.87,92723.04,8.47
2017-11-01,25.2,25.98,25.75,25.04,48900.0,0.47,1.86,25.96,25.869,27.524,66817.05,64912.1,100491.6,8.15
2017-10-31,24.99,25.6,25.28,24.78,40842.02,0.5,2.02,26.014,25.886,27.709,65864.42,75867.89,111317.09,6.81
2017-10-30,26.76,26.99,24.78,24.56,81851.0,-1.98,-7.4,26.148,26.216,27.976,67863.33,78350.64,120639.35,13.64
2017-10-27,27.12,27.64,26.76,26.66,66810.1,-0.47,-1.73,26.388,26.592,28.129,62416.68,79648.93,126630.68,11.14
2017-10-26,25.92,27.3,27.23,25.88,95682.14,1.21,4.65,26.224,26.81,28.14,64716.82,82740.79,128541.7,15.95
2017-10-25,25.85,26.1,26.02,25.7,44136.86,0.07,0.27,25.778,27.072,28.101,63007.15,87465.54,131311.45,7.36
2017-10-24,25.85,26.35,25.95,25.69,50836.57,-0.03,-0.12,25.758,27.55,28.214,85871.36,103362.01,138750.67,8.47
2017-10-23,25.88,26.29,25.98,25.52,54617.75,0.04,0.15,26.284,27.949,28.29,88837.94,110975.33,143265.27,9.1
