date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,27.45,27.66,25.01,24.8,86592.02,-2.41,-8.79,28.248,29.416,30.306,88114.48,98337.26,113836.2,12.37
2017-11-16,28.55,28.95,27.43,27.35,65538.08,-1.08,-3.79,29.472,29.924,30.832,90104.69,99945.54,119624.28,9.36
2017-11-15,28.98,28.99,28.5,28.28,61835.95,-0.58,-1.99,30.216,30.157,31.329,97785.92,104153.11,128208.43,8.83
2017-11-14,30.8,30.97,29.09,29.03,125633.3,-2.09,-6.7,30.758,30.286,31.813,120249.57,110120.77,143949.17,17.95
2017-11-13,30.86,32.05,31.21,30.5,100973.05,0.09,0.29,30.818,30.255,32.394,112393.33,106788.21,154501.44,14.42
2017-11-10,31.02,31.84,31.13,30.8,96543.05,-0.04,-0.13,30.584,29.981,32.685,108560.04,113131.37,167317.98,13.79
2017-11-09,30.55,31.34,31.15,30.33,103944.24,-0.06,-0.19,30.376,30.029,32.87,109786.39,113795.92,176241.13,14.85
2017-11-08,29.39,32.2,31.21,29.21,174154.23,1.82,6.19,30.098,30.199,33.163,110520.29,117218.39,190100.64,24.88
2017-11-07,29.81,29.83,29.39,28.81,86352.09,-0.65,-2.16,29.814,30.349,33.372,99991.96,111754.07,203855.79,12.34
2017-11-06,30.27,30.93,30.04,29.72,81806.59,-0.05,-0.17,29.692,30.643,33.728,101183.08,122655.66,203357.33,11.69
2017-11-03,29.41,30.77,30.09,29.35,102674.82,0.33,1.11,29.378,31.196,33.885,117702.71,129335.14,218612.25,14.67
2017-11-02,29.35,30.56,29.76,29.0,107613.74,-0.03,-0.1,29.682,31.739,33.888,117805.45,139303.02,213576.75,15.37
2017-11-01,28.75,30.19,29.79,28.51,121512.57,1.01,3.51,30.3,32.501,33.771,123916.49,152263.75,208254.35,17.36
2017-10-31,28.19,28.95,28.78,28.0,92307.68,0.31,1.09,30.884,33.339,33.528,123516.19,177777.57,202213.58,13.19
2017-10-30,31.17,31.49,28.47,28.45,164404.73,-3.14,-9.93,31.594,34.533,33.222,144128.25,202214.68,197618.14,23.49
2017-10-27,32.62,33.19,31.61,31.56,103188.55,-1.24,-3.77,33.014,35.388,32.829,140967.56,221504.58,189409.12,14.74
2017-10-26,32.58,33.39,32.85,31.81,138168.91,0.14,0.43,33.796,35.711,32.185,160800.58,238686.33,184258.08,19.74
2017-10-25,32.0,33.3,32.71,31.82,119511.06,0.38,1.18,34.702,36.127,31.394,180611.01,262982.89,177356.17,17.07
2017-10-24,35.02,35.3,32.33,32.01,195367.98,-3.24,-9.11,35.794,36.395,30.532,232038.96,295957.51,171391.42,27.91
2017-10-23,35.2,35.96,35.57,34.6,148601.31,0.05,0.14,37.472,36.812,30.437,260301.11,284059.01,170129.49,21.23
2017-10-20,36.6,37.56,35.52,35.28,202353.66,-1.86,-4.98,37.762,36.573,30.152,302041.59,307889.37,171325.5,28.91
2017-10-19,37.08,39.28,37.38,36.6,237221.05,-0.79,-2.07,37.626,36.037,29.836,316572.08,287850.47,169500.32,33.89
2017-10-18,40.8,42.96,38.17,37.8,376650.78,-2.55,-6.26,37.552,35.041,29.365,345354.76,264244.94,165267.77,53.81
2017-10-17,35.3,40.72,40.72,34.55,336678.75,3.7,9.99,36.996,33.717,28.778,359876.06,226649.59,151175.57,48.1
2017-10-16,33.4,38.32,37.02,33.3,357303.72,2.18,6.26,36.152,31.911,27.925,307816.9,193021.61,137925.34,51.04
2017-10-13,35.8,37.1,34.84,34.31,275006.09,-2.17,-5.86,35.384,30.269,27.225,313737.14,157313.67,121050.08,39.29
2017-10-12,34.65,37.99,37.01,34.36,381134.47,1.62,4.58,34.448,28.658,26.591,259128.87,129829.83,108220.42,54.45
2017-10-11,40.15,40.15,35.39,35.11,449257.28,-1.11,-3.04,32.53,26.66,25.644,183135.12,91729.45,83410.05,64.18
2017-10-10,36.0,36.5,36.5,36.0,76382.94,3.32,10.01,30.438,24.669,24.669,93423.11,46825.33,46825.33,10.91
2017-10-09,33.18,33.18,33.18,30.5,386904.94,3.02,10.01,27.67,23.354,23.354,78226.32,43541.15,43541.15,55.27
2017-09-29,30.16,30.16,30.16,30.16,1964.72,2.74,9.99,25.154,22.126,22.126,890.19,620.67,620.67,0.28
2017-09-28,27.42,27.42,27.42,27.42,1165.72,2.49,9.99,22.868,20.979,20.979,530.79,428.67,428.67,0.17
2017-09-27,24.93,24.93,24.93,24.93,697.22,2.27,10.02,20.79,19.905,19.905,323.79,305.82,305.82,0.1
2017-09-26,22.66,22.66,22.66,22.66,399.0,2.06,10.0,18.9,18.9,18.9,227.54,227.54,227.54,0.06
2017-09-25,20.6,20.6,20.6,20.6,224.28,1.87,9.98,17.96,17.96,17.96,184.68,184.68,184.68,0.03
2017-09-22,18.73,18.73,18.73,18.73,167.72,1.7,9.98,17.08,17.08,17.08,171.48,171.48,171.48,0.02
2017-09-21,17.03,17.03,17.03,17.03,130.72,1.55,10.01,16.255,16.255,16.255,173.36,173.36,173.36,0.02
2017-09-20,15.48,15.48,15.48,15.48,216.0,4.73,44.0,15.48,15.48,15.48,216.0,216.0,216.0,0.03
