date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,59.63,59.78,57.78,57.54,21347.56,-1.91,-3.2,59.278,57.373,56.847,22940.64,20947.99,17156.56,4.45
2017-11-16,59.19,60.49,59.78,58.82,15093.4,0.7,1.19,59.242,56.842,56.715,23362.05,21516.36,16569.68,3.14
2017-11-15,60.12,60.5,59.16,58.38,18855.29,-0.82,-1.37,58.452,56.479,56.421,22904.74,22057.07,16124.61,3.93
2017-11-14,59.0,61.5,59.99,59.0,30703.21,0.42,0.7,57.746,56.263,56.132,22777.5,21428.7,15664.72,6.4
2017-11-13,57.6,60.0,59.68,57.3,28703.73,2.06,3.58,56.446,55.988,55.839,20619.94,19298.22,14591.94,5.98
2017-11-10,55.8,58.4,57.6,55.58,23454.63,1.78,3.19,55.468,55.671,55.548,18955.34,17413.7,13791.83,4.89
2017-11-09,55.68,56.15,55.83,54.8,12806.82,0.2,0.36,54.442,55.711,55.422,19670.66,16608.87,12921.18,2.67
2017-11-08,53.5,56.2,55.63,53.5,18219.1,2.14,4.0,54.506,55.82,55.385,21209.41,16219.58,12688.7,3.8
2017-11-07,54.38,54.96,53.49,52.85,19915.4,-1.3,-2.37,54.78,55.961,55.357,20079.89,15427.85,12565.15,4.15
2017-11-06,52.5,54.88,54.79,52.15,20380.74,2.32,4.42,55.53,56.186,55.377,17976.51,14235.58,12258.41,4.25
2017-11-03,55.59,55.97,52.47,52.0,27031.25,-3.68,-6.55,55.874,56.32,55.364,15872.07,13365.13,12127.46,5.63
2017-11-02,56.95,58.2,56.15,55.74,20500.55,-0.85,-1.49,56.98,56.587,55.461,13547.07,11623.0,11879.96,4.27
2017-11-01,56.56,57.4,57.0,55.51,12571.52,-0.24,-0.42,57.134,56.363,55.344,11229.76,10192.15,12359.76,2.62
2017-10-31,56.15,57.49,57.24,55.4,9398.51,0.73,1.29,57.142,56.001,55.014,10775.8,9900.75,12133.24,1.96
2017-10-30,57.0,57.67,56.51,56.16,9858.51,-1.49,-2.57,56.842,55.689,54.65,10494.64,9885.65,12424.56,2.05
2017-10-27,56.55,58.38,58.0,55.8,15406.25,1.08,1.9,56.766,55.425,54.396,10858.19,10169.95,12621.97,3.21
2017-10-26,57.4,57.86,56.92,56.6,8914.01,-0.12,-0.21,56.194,55.133,54.069,9698.92,9233.49,12625.39,1.86
2017-10-25,55.75,57.49,57.04,55.37,10301.74,1.3,2.33,55.592,54.95,53.831,9154.54,9157.82,13226.35,2.15
2017-10-24,55.6,56.16,55.74,54.85,7992.68,-0.39,-0.69,54.86,54.752,53.627,9025.7,9702.46,13903.68,1.67
2017-10-23,55.29,56.9,56.13,55.0,11676.25,0.99,1.79,54.536,54.568,53.395,9276.67,10281.24,14290.5,2.43
2017-10-20,53.45,55.18,55.14,53.45,9609.93,1.23,2.28,54.084,54.407,53.12,9481.72,10889.8,14541.18,2.0
2017-10-19,53.4,54.16,53.91,53.01,6192.12,0.53,0.99,54.072,54.334,52.859,8768.05,12136.93,14796.73,1.29
2017-10-18,53.79,54.98,53.38,53.3,9657.51,-0.74,-1.37,54.308,54.324,52.623,9161.09,14527.36,14941.66,2.01
2017-10-17,53.8,54.25,54.12,52.5,9247.53,0.25,0.46,54.644,54.026,52.429,10379.21,14365.73,15161.58,1.93
2017-10-16,54.88,55.37,53.87,53.8,12701.49,-1.21,-2.2,54.6,53.611,52.246,11285.8,14963.47,15703.55,2.65
2017-10-13,55.05,55.28,55.08,54.37,6041.62,-0.01,-0.02,54.73,53.367,52.173,12297.88,15073.98,16331.02,1.26
2017-10-12,55.12,55.85,55.09,54.16,8157.32,0.03,0.05,54.596,53.004,51.949,15505.8,16017.3,16639.57,1.7
2017-10-11,53.74,56.13,55.06,53.74,15748.11,1.16,2.15,54.34,52.711,51.699,19893.63,17294.89,16978.33,3.28
2017-10-10,54.29,55.18,53.9,53.5,13780.48,-0.62,-1.14,53.408,52.503,51.525,18352.25,18104.91,17551.64,2.87
2017-10-09,55.5,55.74,54.52,53.8,17761.85,0.11,0.2,52.622,52.222,51.259,18641.13,18299.77,17283.34,3.7
2017-09-29,53.98,54.55,54.41,53.11,22081.25,0.6,1.11,52.004,51.832,50.949,17850.08,18192.56,16937.91,4.6
2017-09-28,50.4,53.96,53.81,50.4,30096.48,3.41,6.77,51.412,51.383,50.684,16528.8,17456.54,16279.3,6.27
2017-09-27,49.51,51.15,50.4,49.47,8041.19,0.43,0.86,51.082,50.922,50.438,14696.14,15355.95,15162.72,1.68
2017-09-26,51.43,51.5,49.97,49.5,15224.89,-1.46,-2.84,51.598,50.832,50.333,17857.56,15957.43,15173.18,3.17
2017-09-25,51.4,52.37,51.43,50.82,13806.6,-0.02,-0.04,51.822,50.881,50.236,17958.4,16443.64,14866.11,2.88
2017-09-22,52.1,52.1,51.45,50.5,15474.84,-0.71,-1.36,51.66,50.978,50.081,18535.04,17588.06,15085.59,3.22
2017-09-21,52.88,53.77,52.16,51.61,20933.2,-0.82,-1.55,51.354,50.894,49.853,18384.28,17261.84,14695.6,4.36
2017-09-20,50.78,52.99,52.98,50.4,23848.27,1.89,3.7,50.762,50.686,49.573,16015.76,16661.77,14036.29,4.97
2017-09-19,50.4,51.83,51.09,49.75,15729.09,0.47,0.93,50.066,50.546,49.278,14057.3,16998.37,13342.18,3.28
2017-09-18,50.0,51.88,50.62,49.95,16689.82,0.7,1.4,49.94,50.295,49.111,14928.87,16266.91,13255.87,3.48
2017-09-15,49.38,50.17,49.92,48.64,14721.01,0.72,1.46,50.296,50.065,48.966,16641.08,15683.26,13308.81,3.07
2017-09-14,49.38,49.8,49.2,48.89,9090.59,-0.3,-0.61,50.434,49.984,48.841,16139.39,15102.06,13401.98,1.89
2017-09-13,50.08,50.8,49.5,48.99,14056.0,-0.76,-1.51,50.61,49.954,48.722,17307.78,14969.48,13472.82,2.93
2017-09-12,52.02,52.82,50.46,50.2,20086.95,-1.94,-3.7,51.026,49.834,48.604,19939.44,14388.93,13632.65,4.18
