date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,16.3,16.47,15.6,15.51,40733.2,-0.74,-4.53,16.236,16.444,16.931,31112.19,34508.76,34004.21,3.99
2017-11-16,16.24,16.62,16.34,16.24,23496.1,0.05,0.31,16.504,16.499,17.074,30994.65,34551.14,34166.91,2.3
2017-11-15,16.22,16.55,16.29,16.17,24267.4,0.0,0.0,16.676,16.524,17.195,39598.32,34410.28,34555.27,2.38
2017-11-14,16.67,16.68,16.27,16.21,33453.07,-0.41,-2.46,16.706,16.57,18.029,42559.63,34444.41,35553.7,3.28
2017-11-13,16.81,17.05,16.68,16.62,33611.16,-0.27,-1.59,16.714,16.619,18.938,40475.43,33701.41,35424.28,3.3
2017-11-10,17.19,17.25,16.94,16.87,40145.5,-0.25,-1.45,16.652,16.605,19.818,37905.33,35834.82,36024.29,3.94
2017-11-09,16.49,17.48,17.2,16.34,66514.49,0.76,4.62,16.494,16.675,20.713,38107.64,38031.41,37022.31,6.52
2017-11-08,16.32,16.62,16.44,16.21,39073.93,0.13,0.8,16.372,16.796,21.529,29222.24,33667.62,34965.28,3.83
2017-11-07,16.41,16.41,16.31,16.1,23032.05,-0.06,-0.37,16.434,16.996,22.396,26329.19,32256.01,34094.48,2.26
2017-11-06,16.4,16.4,16.37,16.13,20760.68,0.22,1.36,16.524,17.189,23.296,26927.4,33005.92,33708.77,2.04
2017-11-03,16.65,16.69,16.15,16.04,41157.04,-0.44,-2.65,16.558,17.417,24.174,33764.31,33499.66,33571.1,4.04
2017-11-02,16.72,16.87,16.59,16.56,22087.48,-0.16,-0.95,16.856,17.648,25.028,37955.18,33782.68,32194.48,2.17
2017-11-01,16.71,16.86,16.75,16.6,24608.69,-0.01,-0.06,17.22,17.865,25.834,38113.0,34700.26,31753.22,2.41
2017-10-31,16.65,16.81,16.76,16.49,26023.11,0.22,1.33,17.558,19.487,26.632,38182.83,36663.0,31373.01,2.55
2017-10-30,17.5,17.58,16.54,16.45,54945.24,-1.1,-6.24,17.854,21.256,27.414,39084.44,37147.14,31454.8,5.39
2017-10-27,17.45,17.99,17.64,17.3,62111.39,-0.77,-4.18,18.276,23.031,28.275,33235.0,36213.77,29584.58,6.09
2017-10-26,18.34,18.54,18.41,18.34,22876.56,-0.03,-0.16,18.44,24.751,29.088,29610.18,36013.21,27872.45,2.24
