date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,15.6,15.6,14.14,14.12,72712.35,-1.55,-9.88,15.676,16.323,17.1,58272.35,67825.77,108168.8,12.12
2017-11-16,15.53,15.98,15.69,15.53,46091.04,0.16,1.03,16.23,16.58,17.524,55198.96,68258.09,125063.6,7.68
2017-11-15,16.13,16.19,15.54,15.51,56695.58,-0.66,-4.07,16.534,16.736,17.823,61903.25,78770.08,122968.05,9.45
2017-11-14,16.74,16.76,16.19,16.1,68357.32,-0.63,-3.75,16.894,16.852,18.031,78151.79,81651.17,120344.97,11.39
2017-11-13,16.97,17.12,16.82,16.73,47505.47,-0.08,-0.47,16.972,16.894,18.117,76675.56,82640.69,117103.92,7.92
2017-11-10,17.06,17.2,16.91,16.85,57345.38,-0.3,-1.74,16.97,16.847,18.09,77379.19,90227.88,114866.49,9.56
2017-11-09,17.46,17.47,17.21,16.91,79612.5,-0.13,-0.75,16.93,16.932,17.985,81317.22,94705.71,112122.43,13.27
2017-11-08,16.6,17.5,17.34,16.59,137938.3,0.76,4.58,16.938,17.042,17.797,95636.91,101822.28,108178.11,22.99
2017-11-07,16.75,16.8,16.58,16.41,60976.17,-0.23,-1.37,16.81,17.238,17.541,85150.55,105193.95,101347.19,10.16
2017-11-06,16.8,16.93,16.81,16.5,51023.61,0.1,0.6,16.816,17.486,17.268,88605.82,124014.15,98334.45,8.5
2017-11-03,17.0,17.13,16.71,16.62,77035.51,-0.54,-3.13,16.724,17.877,16.933,103076.57,148511.83,95795.47,12.84
2017-11-02,16.59,17.79,17.25,16.2,151210.97,0.55,3.29,16.934,18.468,16.557,108094.21,181869.11,91953.54,25.2
2017-11-01,16.59,17.0,16.7,16.53,85506.47,0.09,0.54,17.146,18.91,16.112,108007.65,167166.03,84400.08,14.25
2017-10-31,16.4,16.75,16.61,16.32,78252.54,0.26,1.59,17.666,19.21,15.657,125237.36,159038.78,80126.66,13.04
2017-10-30,17.52,17.7,16.35,16.24,123377.35,-1.41,-7.94,18.156,19.34,15.171,159422.48,151567.16,76228.24,20.56
2017-10-27,18.15,18.55,17.76,17.7,102123.7,-0.55,-3.0,19.03,19.333,15.109,193947.1,139505.11,73746.7,17.02
2017-10-26,19.02,19.05,18.31,18.2,150778.2,-0.99,-5.13,20.002,19.037,14.962,255644.02,129539.15,72170.21,25.13
2017-10-25,18.54,19.7,19.3,18.54,171655.0,0.24,1.26,20.674,18.551,14.765,226324.4,114533.95,67546.21,28.61
2017-10-24,20.89,21.1,19.06,18.88,249178.16,-1.66,-8.01,20.754,17.844,14.481,192840.2,97500.42,61039.41,41.53
2017-10-23,21.42,21.62,20.72,20.4,296000.44,-1.9,-8.4,20.524,17.05,14.176,143711.83,72654.75,48496.82,49.33
2017-10-20,23.84,23.84,22.62,22.1,410608.28,0.95,4.38,19.636,15.989,13.709,85063.11,43079.12,30817.99,68.43
2017-10-19,21.67,21.67,21.67,21.67,4180.11,1.97,10.0,18.072,14.646,13.023,3434.27,2037.96,1603.35,0.7
2017-10-18,19.7,19.7,19.7,19.7,4234.02,1.79,9.99,16.428,13.314,12.303,2743.5,1634.13,1388.63,0.71
2017-10-17,17.91,17.91,17.91,17.91,3536.32,1.63,10.01,14.934,12.103,11.63,2160.64,1214.53,1129.95,0.59
2017-10-16,16.28,16.28,16.28,16.28,2756.84,1.48,10.0,13.576,11.002,11.002,1597.67,889.32,889.32,0.46
2017-10-13,14.8,14.8,14.8,14.8,2464.08,1.35,10.04,12.342,10.416,10.416,1095.12,681.81,681.81,0.41
2017-10-12,13.45,13.45,13.45,13.45,726.23,1.22,9.97,11.22,9.868,9.868,641.64,459.03,459.03,0.12
2017-10-11,12.23,12.23,12.23,12.23,1319.72,1.11,9.98,10.2,9.356,9.356,524.77,420.86,420.86,0.22
2017-10-10,11.12,11.12,11.12,11.12,721.47,1.01,9.99,9.272,8.877,8.877,268.43,271.05,271.05,0.12
2017-10-09,10.11,10.11,10.11,10.11,244.08,0.92,10.01,8.428,8.428,8.428,180.96,180.96,180.96,0.04
2017-09-29,9.19,9.19,9.19,9.19,196.72,0.84,10.06,8.008,8.008,8.008,165.19,165.19,165.19,0.03
2017-09-28,8.35,8.35,8.35,8.35,141.86,0.76,10.01,7.613,7.613,7.613,154.67,154.67,154.67,0.02
2017-09-27,7.59,7.59,7.59,7.59,38.0,0.69,10.0,7.245,7.245,7.245,161.08,161.08,161.08,0.01
2017-09-26,6.9,6.9,6.9,6.9,284.16,2.11,44.05,6.9,6.9,6.9,284.16,284.16,284.16,0.05
