date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,46.44,46.44,44.6,43.85,7321.0,-1.57,-3.4,45.332,43.9,43.123,8004.1,5858.76,6340.65,2.15
2017-11-16,45.8,47.31,46.13,45.5,8940.5,0.29,0.63,45.026,43.689,43.031,7750.3,5651.96,6335.1,2.63
2017-11-15,44.98,45.97,45.86,44.25,6310.0,0.89,1.98,44.234,43.326,42.852,6374.01,5264.71,6107.87,1.86
2017-11-14,44.83,45.58,44.98,44.17,6360.5,-0.08,-0.18,43.522,43.004,42.689,5794.21,5750.81,6046.67,1.87
2017-11-13,42.98,45.99,45.09,42.88,11088.5,2.02,4.69,42.95,42.684,42.616,5007.31,5919.82,5885.05,3.26
2017-11-10,42.57,43.3,43.07,42.02,6052.0,0.84,1.99,42.468,42.273,42.544,3713.41,5423.87,5663.07,1.78
2017-11-09,42.42,42.42,42.17,42.0,2059.06,-0.13,-0.31,42.352,42.14,42.625,3553.61,5315.97,5906.77,0.61
2017-11-08,42.1,42.87,42.3,42.0,3411.0,0.18,0.43,42.418,42.122,42.699,4155.4,6068.84,6082.27,1.0
2017-11-07,42.62,42.68,42.12,42.0,2426.0,-0.56,-1.31,42.486,42.178,42.763,5707.4,6215.14,6372.62,0.71
2017-11-06,42.46,43.33,42.68,42.05,4619.0,0.19,0.45,42.418,42.274,42.83,6832.34,6530.34,6687.92,1.36
2017-11-03,42.55,43.0,42.49,41.8,5253.0,-0.01,-0.02,42.078,42.345,42.859,7134.34,6822.54,7022.02,1.55
2017-11-02,42.61,42.88,42.5,41.91,5068.0,-0.14,-0.33,41.928,42.372,42.935,7078.34,7018.24,7682.42,1.49
2017-11-01,42.5,42.95,42.64,41.8,11171.0,0.86,2.06,41.826,42.377,42.948,7982.27,6951.04,7630.02,3.29
2017-10-31,41.34,42.16,41.78,40.87,8050.68,0.8,1.95,41.87,42.373,42.956,6722.87,6342.54,7266.22,2.37
2017-10-30,41.8,41.8,40.98,38.02,6129.0,-0.76,-1.82,42.13,42.547,42.994,6228.34,5850.27,7319.36,1.8
