date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,26.06,26.2,24.94,24.8,39336.96,-1.24,-4.74,26.16,26.463,25.71,36398.58,35905.31,39600.0,4.62
2017-11-16,25.66,26.38,26.15,25.66,27537.28,0.49,1.91,26.692,26.59,25.608,38348.0,35235.87,38174.12,3.24
2017-11-15,26.77,26.79,25.67,25.48,41101.19,-1.14,-4.25,26.762,26.629,25.438,37477.17,37450.25,37752.89,4.83
2017-11-14,27.24,27.5,26.79,26.44,38129.25,-0.47,-1.72,26.96,26.694,25.308,35942.66,40070.98,36450.05,4.48
2017-11-13,27.6,28.0,27.25,26.99,35888.2,-0.35,-1.27,26.886,26.648,25.138,35856.22,46637.06,35294.8,4.22
2017-11-10,26.48,27.66,27.6,26.29,49084.08,1.12,4.23,26.766,26.405,24.938,35412.05,47989.05,34805.1,5.77
2017-11-09,26.6,26.99,26.5,26.15,23183.13,-0.16,-0.6,26.488,26.108,24.758,32123.73,48058.11,33695.57,2.72
2017-11-08,26.41,27.08,26.66,26.2,33428.65,0.24,0.91,26.496,25.856,24.622,37423.33,47496.84,33574.51,3.93
2017-11-07,26.6,26.88,26.42,25.98,37697.03,-0.23,-0.86,26.428,25.606,24.468,44199.3,47830.52,32921.49,4.43
2017-11-06,25.95,26.67,26.65,25.76,33667.34,0.44,1.68,26.41,25.286,24.332,57417.9,44959.33,32731.74,3.96
2017-11-03,26.28,26.67,26.21,25.8,32642.52,-0.33,-1.24,26.044,24.956,24.193,60566.06,43294.68,31701.8,3.83
2017-11-02,26.34,26.9,26.54,25.88,49681.13,0.22,0.84,25.728,24.625,24.562,63992.49,41112.37,30708.22,5.84
2017-11-01,26.31,27.25,26.32,26.0,67308.46,-0.01,-0.04,25.216,24.246,24.924,57570.35,38055.52,28730.62,7.91
2017-10-31,25.28,26.89,26.33,24.9,103790.04,1.51,6.08,24.784,23.921,25.291,51461.75,32829.11,26051.36,12.19
2017-10-30,24.51,25.16,24.82,24.24,49408.14,0.19,0.77,24.162,23.628,25.641,32500.76,23952.55,21701.33,5.8
2017-10-27,23.98,24.91,24.63,23.98,49774.66,0.65,2.71,23.868,23.47,26.065,26023.3,21621.15,19992.07,5.85
2017-10-26,24.18,24.18,23.98,23.87,17570.47,-0.18,-0.74,23.522,23.408,26.508,18232.25,19333.02,18387.38,2.06
2017-10-25,23.14,24.3,24.16,23.12,36765.46,0.94,4.05,23.276,23.387,27.017,18540.68,19652.18,18053.6,4.32
2017-10-24,23.28,23.35,23.22,23.07,8985.07,-0.13,-0.56,23.058,23.33,27.541,14196.47,18012.46,16863.36,1.06
2017-10-23,22.94,23.44,23.35,22.87,17020.85,0.45,1.97,23.094,23.377,28.099,15404.34,20504.15,17016.52,2.0
2017-10-20,22.7,22.93,22.9,22.68,10819.42,0.15,0.66,23.072,23.43,28.662,17219.01,20108.91,17351.26,1.27
2017-10-19,23.15,23.25,22.75,22.65,19112.62,-0.32,-1.39,23.294,24.498,29.234,20433.79,20304.07,18060.76,2.25
2017-10-18,23.41,23.46,23.07,23.02,15044.4,-0.33,-1.41,23.498,25.601,29.83,20763.67,19405.72,19762.98,1.77
2017-10-17,23.3,23.65,23.4,23.18,15024.39,0.16,0.69,23.602,26.661,30.341,21828.46,19273.6,19581.25,1.77
2017-10-16,24.06,24.06,23.24,23.07,26094.2,-0.77,-3.21,23.66,27.653,30.819,25603.96,19450.12,19990.17,3.07
2017-10-13,23.78,24.09,24.01,23.62,26893.36,0.24,1.01,23.788,28.66,31.338,22998.82,18362.98,19875.41,3.16
2017-10-12,23.59,23.78,23.77,23.5,20761.99,0.18,0.76,25.702,29.608,31.819,20174.34,17441.73,19439.85,2.44
2017-10-11,23.69,23.85,23.59,23.51,20368.34,-0.1,-0.42,27.704,30.646,32.297,18047.78,16455.03,19680.73,2.39
2017-10-10,23.81,23.9,23.69,23.46,33901.92,-0.19,-0.8,29.72,31.751,32.771,16718.74,15714.27,19400.08,3.98
2017-10-09,24.2,24.35,23.88,23.74,13068.49,-0.11,-0.46,31.646,32.821,33.231,13296.28,13528.89,18978.46,1.54
2017-09-29,33.78,33.88,33.58,33.47,12770.95,-0.2,-0.59,33.532,33.893,33.688,13727.13,14593.62,19776.8,2.1
2017-09-28,33.87,33.92,33.78,33.2,10129.19,0.11,0.33,33.514,33.97,33.692,14709.12,15817.46,20431.17,1.67
2017-09-27,33.63,33.81,33.67,33.31,13723.14,0.35,1.05,33.588,34.059,33.694,14862.28,20120.24,22334.68,2.26
2017-09-26,33.41,33.94,33.32,33.03,16789.61,0.01,0.03,33.782,34.02,33.661,14709.79,19888.9,24265.12,2.76
2017-09-25,33.36,33.98,33.31,33.18,15222.77,-0.18,-0.54,33.996,33.985,33.612,13761.51,20530.22,24908.52,2.5
2017-09-22,33.96,34.13,33.49,33.48,17680.87,-0.66,-1.93,34.254,34.015,33.555,15460.1,21387.85,25754.74,2.91
2017-09-21,34.64,34.66,34.15,34.0,10895.0,-0.49,-1.42,34.426,34.029,33.449,16925.81,21437.97,25875.32,1.79
2017-09-20,34.49,34.75,34.64,34.08,12960.72,0.25,0.73,34.53,33.948,33.282,25378.2,22906.43,25958.34,2.13
2017-09-19,34.48,34.75,34.39,34.28,12048.18,-0.21,-0.61,34.258,33.79,33.088,25068.0,23085.89,25979.49,1.98
2017-09-18,33.86,34.78,34.6,33.78,23715.72,0.25,0.73,33.974,33.641,32.913,27298.93,24428.02,26170.18,3.9
2017-09-15,34.68,34.96,34.35,34.31,25009.42,-0.32,-0.92,33.776,33.483,32.733,27315.6,24959.99,25668.45,4.11
2017-09-14,33.55,34.95,34.67,33.54,53156.97,1.39,4.18,33.632,33.413,32.551,25950.14,25044.89,24987.18,8.74
2017-09-13,32.9,33.33,33.28,32.72,11409.71,0.31,0.94,33.366,33.328,32.362,20434.67,24549.12,23181.76,1.88
2017-09-12,33.52,33.66,32.97,32.81,23202.82,-0.64,-1.9,33.322,33.301,32.234,21103.78,28641.34,23368.72,3.82
2017-09-11,33.66,33.98,33.61,33.39,23799.06,-0.02,-0.06,33.308,33.239,32.113,21557.11,29286.83,22917.36,3.91
2017-09-08,33.43,33.79,33.63,33.1,18182.14,0.29,0.87,33.19,33.094,31.945,22604.38,30121.64,22315.74,2.99
2017-09-07,32.95,33.88,33.34,32.92,25579.6,0.28,0.85,33.194,32.869,31.752,24139.63,30312.67,22019.73,4.21
