date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,29.8,32.3,28.67,28.4,259658.66,-2.88,-9.13,29.864,25.133,23.361,266877.63,133655.75,111403.43,49.72
2017-11-16,33.01,35.5,31.58,31.2,366462.62,-0.98,-3.01,29.022,23.785,22.878,215135.95,107697.85,97925.68,70.18
2017-11-15,27.01,32.56,32.56,27.0,316236.12,2.96,10.0,27.154,22.008,22.008,141953.21,71071.99,71071.99,60.56
2017-11-14,27.61,29.6,29.6,27.55,325761.41,2.69,10.0,24.686,20.836,20.836,78806.7,43831.53,43831.53,62.38
2017-11-13,26.91,26.91,26.91,25.81,66269.36,2.45,10.02,22.442,19.74,19.74,13666.42,8590.29,8590.29,12.69
2017-11-10,24.46,24.46,24.46,24.46,950.24,2.22,9.98,20.402,18.716,18.716,433.87,350.42,350.42,0.18
2017-11-09,22.24,22.24,22.24,22.24,548.91,2.02,9.99,18.548,17.758,17.758,259.74,250.45,250.45,0.11
2017-11-08,20.22,20.22,20.22,20.22,503.57,1.84,10.01,16.862,16.862,16.862,190.76,190.76,190.76,0.1
2017-11-07,18.38,18.38,18.38,18.38,60.0,1.67,9.99,16.023,16.023,16.023,112.56,112.56,112.56,0.01
2017-11-06,16.71,16.71,16.71,16.71,106.62,1.52,10.01,15.237,15.237,15.237,130.08,130.08,130.08,0.02
2017-11-03,15.19,15.19,15.19,15.19,79.62,1.38,9.99,14.5,14.5,14.5,141.81,141.81,141.81,0.02
2017-11-02,13.81,13.81,13.81,13.81,204.0,4.22,44.0,13.81,13.81,13.81,204.0,204.0,204.0,0.04
